NO_OF_SAMPLES	862
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:03:10.235	3928.21248474
FIRST_SAMPLE	1104
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
0.416529	0.241676	-7.248025	1.175660	-0.867740	-0.398391	-117.468006	-160.741560	0.000000	
0.722086	0.334663	-7.409966	1.040978	-0.745484	-0.332999	-96.538086	-138.484358	0.000000	
0.549574	0.287600	-7.942135	1.286664	-0.938155	-0.370607	-115.338508	-160.411950	0.000000	
0.499972	0.377138	-8.808280	1.242248	-0.833100	-0.407936	-92.360665	-139.139193	0.000000	
0.633328	0.555143	-8.107443	1.196731	-0.815716	-0.333173	-97.423078	-144.551736	0.000000	
0.856698	0.289722	-6.717182	0.997540	-0.832869	-0.360980	-118.557441	-146.598765	0.000000	
0.676395	0.378053	-7.411207	1.019203	-0.727802	-0.370271	-94.415920	-135.257270	0.000000	
0.501441	0.333947	-7.935379	1.042144	-0.815614	-0.370612	-100.269387	-129.469443	0.000000	
0.677408	0.289828	-7.760787	1.064060	-0.780444	-0.379747	-96.956210	-135.462926	0.000000	
0.279804	0.244777	-8.633719	1.086832	-0.798119	-0.398724	-91.326679	-124.646234	0.000000	
0.589411	0.378404	-8.108230	1.130375	-0.798149	-0.351864	-95.492946	-137.343262	0.000000	
0.415428	0.331417	-7.767576	1.175786	-0.885491	-0.389238	-111.926459	-149.485201	0.000000	
0.899980	0.201436	-7.064264	1.085509	-0.762803	-0.351501	-102.553576	-152.418543	0.000000	
0.723351	0.508342	-6.721328	1.086955	-0.867689	-0.398260	-124.565671	-158.335174	0.000000	
0.680826	0.112370	-6.893138	0.975422	-0.815344	-0.370383	-114.155957	-140.817038	0.000000	
0.547847	0.198026	-6.897646	1.108583	-0.797554	-0.398193	-112.377469	-159.466794	0.000000	
0.767714	0.379894	-7.408031	1.062784	-0.780745	-0.286441	-101.043476	-141.186882	0.000000	
0.853675	0.202655	-7.759129	1.019824	-0.780463	-0.389072	-95.948120	-130.300659	0.000000	
0.549216	0.331916	-7.766222	1.285881	-0.885610	-0.342492	-111.179311	-163.684478	0.000000	
0.370759	0.375344	-8.115610	1.264203	-0.868027	-0.379886	-105.239710	-153.725813	0.000000	
0.764671	0.336183	-7.405980	0.929715	-0.693020	-0.323674	-89.244829	-123.526165	0.000000	
0.722953	0.245539	-6.890126	0.952773	-0.762804	-0.360958	-106.302723	-136.714174	0.000000	
0.852943	0.335040	-7.584169	1.019566	-0.762912	-0.379666	-95.843625	-132.479154	0.000000	
0.764671	0.248744	-8.450552	1.041140	-0.745834	-0.333257	-84.506948	-121.918493	0.000000	
0.721509	0.158244	-7.410329	0.930559	-0.727882	-0.370363	-94.161475	-124.657464	0.000000	
0.806546	0.599794	-7.408561	0.997189	-0.727802	-0.379569	-93.652169	-130.975675	0.000000	
0.414906	0.374609	-7.768501	1.264117	-0.850341	-0.389069	-107.391457	-160.585404	0.000000	
0.414612	0.333467	-8.634485	1.197983	-0.903377	-0.370834	-102.800358	-137.041822	0.000000	
0.503036	0.160131	-8.977045	1.042598	-0.903759	-0.343114	-98.486551	-115.381636	0.000000	
0.591244	0.288533	-7.764608	1.153199	-0.850499	-0.379825	-106.434738	-146.884049	0.000000	
0.725332	0.245978	-7.936189	1.197142	-0.885807	-0.333269	-107.823351	-149.489941	0.000000	
0.457400	0.244987	-8.458969	1.174979	-0.798125	-0.370584	-92.253723	-137.639592	0.000000	
0.941391	0.336019	-7.406743	1.018510	-0.710458	-0.332892	-90.507066	-135.502813	0.000000	
0.987059	0.291486	-7.583681	1.085866	-0.798062	-0.351681	-99.681933	-141.490730	0.000000	
0.459349	0.377775	-8.633756	1.264058	-0.903445	-0.342794	-102.581699	-144.473573	0.000000	
